artists,duration_ms,explicit,id,key,modified_query,name,num_weeks,popularity,release_date,search_query,uri
,195213.0,False,,"Shakira, Nicky Jam",,Perro Fiel (feat. Nicky Jam),1,,2017-05-26,shakira perro fiel,spotify:track:70lnL3QaSOIIyMa2X9aVRL
,211360.0,False,,Shawn Mendes,,In My Blood,16,,2018-05-25,shawn mendes in my blood,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH
,201200.0,False,,Shawn Mendes,,Lost In Japan,1,,2018-05-25,shawn mendes lost in japan,spotify:track:79esEXlqqmq0GPz0xQSZTV
,208733.0,False,,Shawn Mendes,,Mercy,13,,2017-04-20,shawn mendes mercy,spotify:track:0AS63m1wHv9n4VVRizK6Hc
,199440.0,False,,Shawn Mendes,,There's Nothing Holdin' Me Back,34,,2017-04-20,shawn mendes there's nothing holdin' me back,spotify:track:7JJmb5XwzOO8jgpou264Ml
,187973.0,False,,Shawn Mendes,,Treat You Better,5,,2017-04-20,shawn mendes treat you better,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd
,190866.0,False,,"Shawn Mendes, Khalid",,Youth (feat. Khalid),2,,2018-05-25,shawn mendes youth,spotify:track:1h0yImRPIVAjhhHeNVlTuC
,211666.0,False,,Sia,,Cheap Thrills,2,,2016-10-21,sia cheap thrills,spotify:track:3S4px9f4lceWdKf0gWciFu
,252320.0,False,,Sia,,Helium,1,,2017-02-10,sia helium,spotify:track:4S6fv0puLCsfYjyBTPDb9k
,210226.0,False,,"Sia, Kendrick Lamar",,The Greatest,2,,2016-10-21,sia the greatest,spotify:track:7xHWNBFm6ObGEQPaUxHuKO
,184880.0,True,,"Sofi Tukker, NERVO, The Knocks, ALISA UENO",,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",5,,2018-04-13,sofi tukker best friend,spotify:track:6twQJ2KMwNzODCY0HzXP2E
,193792.0,False,,"Sofia Carson, Cameron Boyce, Booboo Stewart, Mitchell Hope",,Chillin' Like a Villain,1,,2017-07-21,"sofia carson, cameron boyce, booboo stewart chillin' like a villain",spotify:track:1rM0CnyUiiw6A9CHJRXjZA
,222040.0,False,,"Starley, Ryan Riback",,Call on Me - Ryan Riback Remix,14,,2016-10-18,starley call on me,spotify:track:2L6orAlH8tBhiFTumIfMyF
,215106.0,False,,"Sugarland, Taylor Swift",,Babe,2,,2018-06-08,sugarland babe,spotify:track:7fRruZ12gXGwBs0zXQ6e5V
,256341.0,True,,"Rae Sremmurd, Swae Lee, Slim Jxmmi",,Guatemala - From Swaecation,1,,2018-05-04,swae lee guatemala,spotify:track:0TCnOEVeLQMXOUrpPlM7uY
,309120.0,True,,Tank,,When We,20,,2017-09-29,tank when we,spotify:track:2HWelwHQS4EdRqIycZOc3O
,140000.0,True,,Tay-K,,The Race,19,,2017-12-14,tay-k the race,spotify:track:3wGXyJGsCf1myH5MooQIqE
,208186.0,False,,Taylor Swift,,...Ready For It?,19,,2017-11-10,taylor swift ...ready for it?,spotify:track:2yLa0QULdQr0qAIvVwN6B5
,203506.0,False,,Taylor Swift,,Call It What You Want,2,,2017-11-10,taylor swift call it what you want,spotify:track:1GwMQaZz6Au3QLDbjbMdme
,232253.0,False,,Taylor Swift,,Delicate,17,,2017-11-10,taylor swift delicate,spotify:track:6NFyWDv5CjfwuzoCkw47Xf
,244826.0,False,,"Taylor Swift, Ed Sheeran, Future",,End Game,13,,2017-11-10,taylor swift end game,spotify:track:2x0WlnmfG39ZuDmstl9xfX
,209680.0,False,,Taylor Swift,,Gorgeous,4,,2017-11-10,taylor swift gorgeous,spotify:track:1ZY1PqizIl78geGM4xWlEA
,211853.0,False,,Taylor Swift,,Look What You Made Me Do,19,,2017-11-08,taylor swift look what you made me do,spotify:track:1JbR9RDP3ogVNEWFgNXAjh
,254693.0,True,,Tee Grizzley,,First Day Out,20,,2017-04-07,tee grizzley first day out,spotify:track:3muBQDekYAg7jm6hDu6R0Z
,264853.0,False,,The Carters,,APES**T,3,,2018-06-15,the carters apes**t,spotify:track:0B08s1tLWCXoFmGP0vIubM
,244133.0,True,,The Carters,,BOSS,2,,2018-06-16,the carters boss,spotify:track:4F8V44j8cbjHnXjfW2HruU
,344293.0,True,,The Carters,,FRIENDS,1,,2018-06-16,the carters friends,spotify:track:0gu5B9dUOiLezdDjrLPCCV
,233680.0,True,,The Carters,,NICE,1,,2018-06-16,the carters nice,spotify:track:44lusH2vzc4sRAwsooRhPh
,285200.0,False,,The Carters,,SUMMER,1,,2018-06-16,the carters summer,spotify:track:54vcvhmByc2BC4k9JDcQrj
,244960.0,False,,"The Chainsmokers, Halsey",,Closer,26,,2016-07-29,the chainsmokers closer,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
,208373.0,False,,"The Chainsmokers, Daya",,Don't Let Me Down,2,,2016-02-05,the chainsmokers don't let me down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK
,223466.0,False,,The Chainsmokers,,Everybody Hates Me,1,,2018-12-14,the chainsmokers everybody hates me,spotify:track:6ufrOaf4v6Qady6GiIpQ0s
,208000.0,False,,The Chainsmokers,,Honest,4,,2017-04-07,the chainsmokers honest,spotify:track:6KjbNLbRjuoa8rEq5yNA6H
,221520.0,False,,The Chainsmokers,,Paris,18,,2017-01-13,the chainsmokers paris,spotify:track:15vzANxN8G9wWfwAJLLMCg
,197946.0,False,,"The Chainsmokers, Kelsea Ballerini",,This Feeling,3,,2018-12-14,the chainsmokers sick boy,spotify:track:4NBTZtAt1F13VvlSKe6KTl
,247160.0,False,,"The Chainsmokers, Coldplay",,Something Just Like This,39,,2017-04-07,the chainsmokers something just like this,spotify:track:6RUKPb4LETWmmr3iAEQktW
,177573.0,True,,The Chainsmokers,,The One,2,,2017-04-07,the chainsmokers the one,spotify:track:0wfbD5rAksdXUzRvMfM3x5
,274093.0,False,,The Revivalists,,Wish I Knew You,9,,2015-07-15,the revivalists wish i knew you,spotify:track:2EWpa5XnAuSn0sIkSSIhYk
,228373.0,False,,The Weeknd,,Call Out My Name,14,,2018-03-30,the weeknd call out my name,spotify:track:4MPTj8lMMvxLwT3EwuXFop
,230026.0,True,,"The Weeknd, Gesaffelstein",,Hurt You,1,,2018-03-30,the weeknd hurt you,spotify:track:13wNEvWmBsWaWVtiLPRIW5
,269186.0,False,,"The Weeknd, Daft Punk",,I Feel It Coming,16,,2016-11-25,the weeknd i feel it coming,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV
,241066.0,False,,"The Weeknd, Gesaffelstein",,I Was Never There,1,,2018-03-30,the weeknd i was never there,spotify:track:5rgnyXr2PXFWsAnPFew077
,249213.0,True,,The Weeknd,,Party Monster,9,,2016-11-25,the weeknd party monster,spotify:track:4F7A0DXBrmUAkp32uenhZt
,211440.0,True,,"The Weeknd, Kendrick Lamar",,Pray For Me (with Kendrick Lamar),20,,2018-02-09,the weeknd pray for me,spotify:track:77UjLW8j5UAGAGVGhR5oUK
,170573.0,True,,The Weeknd,,Privilege,1,,2018-03-30,the weeknd privilege,spotify:track:26Fqtv4Aa7kyd1WWGHai6A
,218880.0,True,,The Weeknd,,Reminder,13,,2016-11-25,the weeknd reminder,spotify:track:37F0uwRSrdzkBiuj0D5UHI
,230453.0,True,,"The Weeknd, Daft Punk",,Starboy,11,,2016-11-25,the weeknd starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB
,221106.0,False,,The Weeknd,,Try Me,2,,2018-03-30,the weeknd try me,spotify:track:4rv1ww0dUwFZcDVPqhcOcX
,220293.0,True,,The Weeknd,,Wasted Times,3,,2018-03-30,the weeknd wasted times,spotify:track:72TyiiduRmczEbDIEtKQdR
,223626.0,False,,"Thomas Rhett, Maren Morris",,Craving You,20,,2017-09-07,thomas rhett craving you,spotify:track:17hd4ptJCbsEeLj0auPcwy
,205453.0,False,,Thomas Rhett,,Marry Me,2,,2017-09-08,thomas rhett life changes,spotify:track:0OWZFobGSIW9GrSlQ9C5pc
,205453.0,False,,Thomas Rhett,,Marry Me,19,,2017-09-08,thomas rhett marry me,spotify:track:0OWZFobGSIW9GrSlQ9C5pc
,181200.0,False,,Thomas Rhett,,Star Of The Show,6,,2016-10-28,thomas rhett star of the show,spotify:track:63OQWdXMq0Pe6pRpWY5gO0
,157080.0,False,,Thomas Rhett,,Unforgettable,20,,2017-09-08,thomas rhett unforgettable,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ
,232160.0,False,,"Tim McGraw, Faith Hill",,Speak to a Girl,2,,2017-11-17,tim mcgraw speak to a girl,spotify:track:421ebjYqaIXEG2KloTbXlH
,225360.0,False,,"Tim McGraw, Faith Hill",,The Rest of Our Life,1,,2017-11-17,tim mcgraw the rest of our life,spotify:track:19P6cJstaoQJHtHW3HOGcg
,243253.0,False,,Train,,Play That Song,11,,2017-01-27,train play that song,spotify:track:77hjM9bMmgfTGJXv14UFmi
,190557.0,False,,Travis Scott,,BUTTERFLY EFFECT,22,,2018-08-03,travis scott butterfly effect,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN
,243836.0,True,,Travis Scott,,goosebumps,22,,2016-09-16,travis scott goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2
,217405.0,True,,"Travis Scott, Lil Uzi Vert, Kanye West",,Watch (feat. Lil Uzi Vert & Kanye West),5,,2018-05-04,travis scott watch,spotify:track:3DoBTwfr8yi2LN08SBpFkN
,229013.0,False,,Trey Songz,,Nobody Else But You,3,,2017-03-24,trey songz nobody else but you,spotify:track:1HOUzEsetdIPSpAgRPhZQt
,256162.0,True,,"Trippie Redd, Travis Scott",,Dark Knight Dummo (Feat. Travis Scott),7,,2017-12-05,trippie redd dark knight dummo,spotify:track:3YeJXuRSNS5FYwOsDu44kD
,204726.0,False,,Troye Sivan,,My My My!,1,,2018-08-31,troye sivan my my my!,spotify:track:4NiehSBQthimPzRsVeOgCT
,232959.0,True,,"Tyga, Offset",,Taste (feat. Offset),6,,2018-05-16,tyga taste,spotify:track:5IaHrVsrferBYDm0bDyABy
,151026.0,True,,"Tyler, The Creator",,OKRA,1,,2018-03-30,"tyler, the creator okra",spotify:track:74ZovzRxHBvCq5yIwe8boh
,205093.0,True,,"Tyler, The Creator, A$AP Rocky",,Who Dat Boy,1,,2017-07-21,"tyler, the creator who dat boy",spotify:track:21yRtB6B8EMounImAfHRCP
,261371.0,False,,WALK THE MOON,,One Foot,8,,2017-09-22,walk the moon one foot,spotify:track:3yWsWi2PAo9s6elIhnywIS
,197840.0,False,,Walker Hayes,,You Broke Up with Me,18,,2017-01-27,walker hayes you broke up with me,spotify:track:6UsoV6X96Rox9mfxoz7SFy
,238626.0,False,,Weezer,,Africa,1,,2019-01-24,weezer africa,spotify:track:3ZPKocroJIcnHGcnJVlLKD
,262960.0,False,,Wham!,,Last Christmas,2,,1984,wham! last christmas,spotify:track:2FRnf9qhLbvw8fu4IBXx78
,232786.0,False,,"Wisin, Ozuna",,Escápate Conmigo (feat. Ozuna),20,,2017-12-01,wisin escapate conmigo,spotify:track:1KSqYYJFyfTecXFk9M0prc
,200773.0,True,,"Wiz Khalifa, Ty Dolla $ign",,Something New (feat. Ty Dolla $ign),1,,2018-07-13,wiz khalifa something new,spotify:track:6u8hSdYZxbK5EczDPRIXXf
,129720.0,True,,XXXTENTACION,,Carry On,1,,2017-08-25,xxxtentacion carry on,spotify:track:2yZax79pOrYuyIFVW2cZY2
,121886.0,False,,XXXTENTACION,,changes,12,,2018-03-16,xxxtentacion changes,spotify:track:7AFASza1mXqntmGtbxXprO
,144733.0,True,,XXXTENTACION,,Depression & Obsession,1,,2017-08-25,xxxtentacion depression & obsession,spotify:track:2H3wWrnO758y0fPH7Ilerg
,95466.0,True,,XXXTENTACION,,Everybody Dies In Their Nightmares,7,,2017-08-25,xxxtentacion everybody dies in their nightmares,spotify:track:3GVkPk8mqxz0itaAriG1L7
,115194.0,True,,XXXTENTACION,,going down!,1,,2018-03-16,xxxtentacion going down!,spotify:track:7CkbRn6S0itJqcqn88AtSV
,110886.0,True,,XXXTENTACION,,Hope,2,,2018-03-16,xxxtentacion hope,spotify:track:2ZRo7axmMPeSVUvDbGkJah
,176590.0,True,,"XXXTENTACION, Joey Bada$$",,infinity (888) - feat. Joey Bada$$,1,,2018-03-16,xxxtentacion infinity (888),spotify:track:7J2gyNghNTzl4EsLhXp01Q
,119133.0,True,,XXXTENTACION,,Jocelyn Flores,19,,2017-08-25,xxxtentacion jocelyn flores,spotify:track:7m9OqQk4RVRkw9JJdeAw96
,126345.0,True,,XXXTENTACION,,Look At Me!,20,,2017-02-20,xxxtentacion look at me!,spotify:track:7floNISpH8VF4z4459Qo18
,135090.0,True,,XXXTENTACION,,Moonlight,12,,2018-03-16,xxxtentacion moonlight,spotify:track:0JP9xo3adEtGSdUEISiszL
,186267.0,False,,XXXTENTACION,,NUMB,3,,2018-03-16,xxxtentacion numb,spotify:track:01TnVDiet1DFTsyWKUKovl
,120026.0,True,,XXXTENTACION,,Revenge,2,,2017-08-25,xxxtentacion revenge,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW
,166605.0,True,,XXXTENTACION,,SAD!,18,,2018-03-16,xxxtentacion sad!,spotify:track:3ee8Jmje8o58CHK66QrVC2
,163201.0,True,,XXXTENTACION,,Save Me,1,,2017-08-25,xxxtentacion save me,spotify:track:2UwbhMie1EAYuTZ0QXeMwl
,159915.0,True,,YBN Nahmir,,Rubbin Off The Paint,16,,2018-09-07,ybn nahmir rubbin off the paint,spotify:track:6V4KHt9xu4TPEnDFoBeacT
,197170.0,True,,"YFN Lucci, PnB Rock",,Everyday We Lit (feat. PnB Rock),20,,2017-03-03,yfn lucci everyday we lit,spotify:track:4PzovBqgnSHKd8opsP7IVM
,237240.0,True,,"YG, 2 Chainz, Big Sean, Nicki Minaj",,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",5,,2018-08-03,yg big bank,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy
,149241.0,True,,Yo Gotti,,Juice,5,,2017-10-27,yo gotti juice,spotify:track:1psC5iHzQxaTMZ5dWGfM6I
,276333.0,True,,"Yo Gotti, Nicki Minaj",,Rake It Up,22,,2017-10-27,yo gotti rake it up,spotify:track:4knL4iPxPOZjQzTUlELGSY
,254946.0,True,,"Young Thug, Nicki Minaj",,Anybody (feat. Nicki Minaj),1,,2018-04-13,young thug anybody,spotify:track:5I30ByMf5nhgbSokY1EZiN
,215306.0,True,,"Young Thug, Future",,Relationship (feat. Future),14,,2017-06-16,young thug relationship,spotify:track:25oOaleife6E2MIKmFkPvg
,162488.0,True,,YoungBoy Never Broke Again,,Diamond Teeth Samurai,5,,2018-06-29,youngboy never broke again diamond teeth samurai,spotify:track:1k7KigfkZh2Xb6khqV1a0K
,160000.0,True,,YoungBoy Never Broke Again,,No Smoke,17,,2017-08-04,youngboy never broke again no smoke,spotify:track:57IRaiAB4hBZu3gnNVZC0v
,129105.0,True,,YoungBoy Never Broke Again,,Outside Today,19,,2018-06-29,youngboy never broke again outside today,spotify:track:3sA7HKGzcKTVscdiTCrWpX
,176990.0,True,,YoungBoy Never Broke Again,,Overdose,9,,2018-06-29,youngboy never broke again overdose,spotify:track:3A1BaBGT3HgzuDrV9pgX9v
,236070.0,True,,YoungBoy Never Broke Again,,Preach,1,,2018-06-29,youngboy never broke again preach,spotify:track:45RbAX2KxbPdNwUgeYA69j
,180705.0,True,,YoungBoy Never Broke Again,,Untouchable,2,,2017-05-31,youngboy never broke again untouchable,spotify:track:4MofYf0f4ijlVV6elUW5S3
,227222.0,False,,Zac Brown Band,,My Old Man,4,,2017-05-12,zac brown band my old man,spotify:track:6OzujJBXwYPxJ7KeqflLtr
,217440.0,False,,"Zac Efron, Zendaya",,Rewrite The Stars,7,,2017-12-08,zac efron rewrite the stars,spotify:track:65fpYBrI8o2cfrwf2US4gq
,144244.0,False,,"Zay Hilfigerrr, Zayion McCall",,Juju On That Beat (TZ Anthem),3,,2016-09-30,zay hilfigerrr juju on that beat (tz anthem),spotify:track:1lItf5ZXJc1by9SbPeljFd
,239000.0,False,,"ZAYN, Sia",,Dusk Till Dawn - Radio Edit,16,,2017-09-07,zayn dusk till dawn,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv
,185373.0,False,,ZAYN,,Let Me,1,,2018-12-13,zayn let me,spotify:track:0aVsVsOYDSEEigiwTrIab9
,188490.0,False,,"ZAYN, PARTYNEXTDOOR",,Still Got Time,3,,2017-03-23,zayn still got time,spotify:track:000xQL6tZNLJzIrtIgxqSl
,247160.0,False,,"ZAYN, Taylor Swift",,I Don’t Wanna Live Forever (Fifty Shades Darker),16,,2017-11-09,zayn / taylor swift i don't wanna live forever (fifty shades darker),spotify:track:55n9yjI6qqXh5F2mYvUc2y
,204583.0,False,,"Zedd, Liam Payne",,Get Low (with Liam Payne),1,,2017-07-06,zedd get low,spotify:track:2syQ0f4SAQdzvlAewPl1DJ
,210090.0,False,,"Zedd, Alessia Cara",,Stay (with Alessia Cara),31,,2017-02-23,zedd stay,spotify:track:6uBhi9gBXWjanegOb2Phh0
,184732.0,False,,"Zedd, Maren Morris, Grey",,The Middle,23,,2018-01-23,"zedd, maren morris the middle",spotify:track:09IStsImFySgyp0pIQdqAc
,195920.0,False,,Twenty One Pilots,,Heathens,7,,2016-06-16,twenty one pilots heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr
"2 Chainz, Gucci Mane, Quavo",222706.0,True,39pS70eeDvyCAF3t8NAlVV,,quavo good drank,Good Drank,15,65.0,,2 chainz x gucci mane x quavo good drank,
"21 Savage, Metro Boomin",148640.0,True,2D2w9943rsnJOGCrI4aMQp,,21 savage my choppa,My Choppa Hate Niggas,2,67.0,,21 savage my choppa hate n****s,
Marillo,191555.0,False,6ItVmJiq8rDwBKq026zSa3,,becky g pijama,Como Becky G Sin Pijama,4,0.0,,becky g + natti natasha sin pijama,
"Jacquees, DeJ Loaf",173053.0,False,0NqZ65jPelNB13gzsvH2Ma,,dej loaf at the club,At The Club,7,67.0,,jacquees x dej loaf at the club,
"Kygo, Selena Gomez",216586.0,False,677RjvAT2lpYjo1Whczjzx,,kygo it aint me,It Ain't Me,29,50.0,,kygo x selena gomez it ain't me,
Prince Royce,211453.0,False,0u4N6w5lBw5xMrzJitRWUo,,corazon,Corazon Sin Cara,9,68.0,,maluma x nego do borel corazon,
"Martin Garrix, Troye Sivan",221904.0,False,6jA8HL9i4QGzsj6fjoxp8Y,,martin garrix there for you,There for You,1,77.0,,martin garrix x troye sivan there for you,
"Nas, Kanye West",167907.0,True,1vi9adPJiD4d22ybGp25hy,,nas kanye cops,Cops Shot The Kid,1,57.0,,nas cop shot the kid,
"Ozuna, Cardi B",255506.0,False,2SbzdGpOKlH3HIAGTWTbwU,,cardi b la modelo,La Modelo,13,76.0,,ozuna x cardi b la modelo,
"Quality Control, Migos, Eurielle",295997.0,True,3hWUIMNBwLNug1O8o2PPRW,,too hotty,Too Hotty,4,65.0,,"quavo, takeoff too hotty",
"Selena Gomez, Marshmello",197993.0,False,0tBbt8CrmxbjRP0pueQkyU,,selena gomez wolves,Wolves,22,85.0,,selena gomez x marshmello wolves,
"XXXTENTACION, Trippie Redd",146520.0,True,7AQim7LbvFVZJE3O8TYgf2,,xxxtentacion fuck love,Fuck Love (feat. Trippie Redd),20,85.0,,xxxtentacion f**k love,
XXXTENTACION,160184.0,True,4UKCKdYiLN6IMA5ZESUTL7,,xxxtentacion why am I so in love,the remedy for a broken heart (why am I so in love),5,82.0,,xxxtentacion the remedy for a broke heart (why am i so in love),
